175,1-11-2019,"Don't flirt with Shiv Sena, Nirupam warns his party Congress","Mumbai: Congress leader Sanjay Nirupam on Friday criticised party leaders who are mulling supporting the Shiv Sena in formation of the next government in Maharashtra, where the ruling saffron allies are engaged in a tug of war over sharing of power.Nirupam said the ongoing war of words between the BJP and its ally Shiv Sena was nothing but ""drama"" and the Congress should stay away from it.""Have they lost? How can some Congress leaders think of supporting the Shiv Sena,"" the former Mumbai Congress president tweeted.""Congress should not get into Shiv Sena-BJP drama. It's fake. It's their temporary fight to grab more power share,"" said the ex-MP, who is miffed with party leadership over ticket distribution for the October 21 polls.""To the best of my understanding, Shiv Sena will never come out of BJP's shadow,"" said Nirupam, who was associated with the Bal Thackeray-founded party before joining the Congress.He cautioned his party against ""flirting"" with the Uddhav Thackeray-led party.""It is going to be a futile exercise. Hope the state leaders realise the truth. Instead we must introspect why the party lost 2 per cent of votes as compared to 2014 assembly elections.""We are down from 17 to 15 per cent (in terms of vote share). As a party we have come down from 3rd to 4th position (in term of seats),"" he said.Former Congress chief ministers Ashok Chavan and Prithviraj Chavan have spoken about the need for the Shiv Sena to break away from the BJP in case it wants to form government with their party's support.However, senior Congress leaders like Mallikarjun Kharge, AICC in-charge of Maharashtra affairs, and Sushilkumar Shinde are against doing any business with the Shiv Sena.When contacted, Shinde told PTI that the Congress is a secular party.""The Congress and the Shiv Sen are ideologically different and Mallikarjun Kharge has already said there is no question of the two parties coming together,"" said Shinde, a former chief minister.Ashok Chavan, Prithviraj Chavan and Maharashtra Congress president Balasaheb Thorat met NCP president Sharad Pawar on Thursday morning and later left flew to Delhi to hold parleys with party president Sonia Gandhi over the political situation in the state.Government formation is in a limbo in Maharashtra as the Sena is demanding the Chief Minister's post on a rotational basis and 50:50 division of portfolios.However, the BJP has insisted that Chief Minister Devendra Fadnavis will continue to hold the post for the next five years.In the just-concluded polls, the NCP won 54 seats, while its ally Congress clinched 44 seats.On the other hand, the BJP and Shiv Sena won 105 and 56 seats, respectively, in the 288-member Assembly."," The article reports that former Mumbai Congress leader Sanjay Nirupam criticized some party leaders who are considering supporting the Shiv Sena in forming the next government in Maharashtra. He said the ongoing war of words between the BJP and its ally Shiv Sena was nothing but ""drama"" and the Congress should stay away from it. Nirupam cautioned his party against ""flirting"" with the Shiv Sena. The article also reports that senior Congress leaders like Mallikarjun Kharge, AICC in-charge of Maharashtra affairs, and Sushilkumar Shinde are against doing any business with the Shiv Sena."
176,1-11-2019,President rule in Maharashtra if no govt in place by November 7: BJP's Sudhir Mungantiwar,"Maharashtra may head for President's rule if the new government in the state is not in place by November 7, Finance Minister and BJP leader Sudhir Mungantiwar said on Friday. His comments came even as there appeared no headway in government formation eight days after results of the October 21 Assembly elections.The tenure of the existing Legislative Assembly ends on November 8.He told a TV channel that the delay in talks between BJP and Sena was due to the Diwali festival, adding parleys will start in a day or two.""People of Maharashtra have given mandate not to any party but to the Mahayuti (alliance comprising BJP, Shiv Sena and other parties),"" he said.""Out alliance is stronger than Fevicol or Ambuja Cement,"" he said.Mungantiwar expressed confidence that the formation of a new government will take place soon.""A new government will have to be in place within the stipulated time, or else the President will have to intervene. President's rule will be imposed if the government formation doesnt happen in the given time,"" Mungantiwar said.He said the main hurdle in government formation was the Sena's demand for chief minister's post for 2.5 years.Asked if the BJP would accept the demand, Mungantiwar said, ""We have already named Devendra Fadnavis.""Admitting that there was a deadlock, he said, ""We at the state level will sit together to find a way to resolve the deadlock. If necessary, the central leadership of BJP will intervene.""BJP will take the lead in resolving the deadlock over formation of the new government, he said.Reacting to Sena leader Sanjay Raut's comments on government formation, Mungantiwar said, ""just like the BJP, the Sena also wants the government to be formed at the earliest. We fought the election as an alliance. The issue here is not of Sena or BJP, but the people of Maharashtra."""," The article reports that Sudhir Mungantiwar, the Finance Minister and BJP leader in Maharashtra, has said that if there is no new government formed by November 7, President's rule will be imposed. This follows the delay in talks between the Bharatiya Janata Party (BJP) and Shiv Sena to form a coalition government after the October 21 Assembly elections. Mungantiwar also stated that the main hurdle in forming the new government was the demand by the Sena for the chief minister's post for 2.5 years, and added that the BJP will take the lead in resolving the deadlock over the formation of a new government."
177,1-11-2019,"Ashok Leyland sales falls 35 pc in October to 9,857 units","New Delhi: Hinduja flagship firm Ashok Leyland on Friday reported 35 per cent decline in total commercial vehicle sales at 9,857 units in October. The company had sold 15,149 units in the same month last year, Ashok Leyland said in a statement.  Domestic commercial vehicle sales were down 37 per cent at 9,074 units as against 14,341 units in the year-ago month, it added.  Medium and heavy commercial vehicle sales in the domestic market dipped 50 per cent to 4,565 units as compared to 9,062 units in October last year.  Similarly, light commercial vehicle sales also declined 15 per cent at 4,509 units as against 5,279 units in the corresponding month last year, the company said."," Ashok Leyland, a flagship firm of Hinduja Group, reported a 35% decline in total commercial vehicle sales in October this year, down from 15,149 units in the same month last year. Domestic commercial vehicle sales were down 37%, while medium and heavy commercial vehicle sales dipped 50%. Similarly, light commercial vehicle sales also declined by 15%."
178,1-11-2019,"#MeToo fallout: Sona Mohapatra slams Tendulkar, Anand Mahindra for praising ‘Indian Idol’ contestants","Ever since the #MeToo movement in India was kickstarted by actress Tanushree Dutta last year, several women have come out and shared stories of sexual abuse, exposing men in positions of power.Last year, after singer Anu Malik was charged with #MeToo allegations, ,he was asked to step down as judge of the reality TV show, ‘Indian Idol’. However, much to everyone’s surprise (and dismay), the composer returned as a judge in the latest season of the singing reality show. Sona Mohapatra, who was among the singers who accused Malik of harassment, has been leading a protest against him ever since the lineup of judges for Season 11 of ‘Indian Idol’ was announced. The singer has also taken to social media to express her disappointment on several occasions. This. https://t.co/LoZKmiHzEC— ShutUpSona (@sonamohapatra) 1572506839000  Like they, Sony 👇🏾 care about you dear good Indians who have been speaking up all day & showing solidarity towards… https://t.co/JDxzsiGDCo— ShutUpSona (@sonamohapatra) 1572533662000 Recently, Mohapatra slammed cricketing legend Sachin Tendulkar for praising the contestants of ‘Indian Idol’. The master blaster had tweeted appreciating the singing prowess of Rahul, Chelsi, Diwas and Sunny, all of whom are contestants on the show. RECOMMENDEDSTORIES FOR YOUSona Mohapatra hits out at Sonu Nigam, says calling her #MeToo opinions 'vomiting' was in bad tasteSona Mohapatra receives threats from Sufi foundation, reaches out to Mumbai Police#MeToo: Sona Mohapatra wants Delhi government to withdraw Kailash Kher's Mayur Utsav invitation Really touched by the soulful singing & life-stories of these talented youngsters on Indian Idol. Rahul, Chelsi, D… https://t.co/05lE0xdETE— Sachin Tendulkar (@sachin_rt) 1571743747000 Mohapatra was quick to call out Tendulkar, and asked him ‘if the trauma of the victims mattered to him’.  Dear Sachin, Are you aware of all the @IndiaMeToo stories of multiple women, some minors who came forward in the p… https://t.co/3Psa7Omm7h— ShutUpSona (@sonamohapatra) 1572365156000 Defending the cricketer, a Twitter user pointed out that Sachin’s praise of the contestants had nothing to do with Anu Malik.  @sonamohapatra @TheRestlessQuil @IndiaMeToo How is talent recognition and appreciation from @sachin_rt related to A… https://t.co/TDalMjadXt— Shashank Bhargava (@ShashankB2311) 1572428296000 However, Mohapatra responded, saying that the channel was riding on the goodwill of Sachin and Anand Mahindra’s praise to divert attention from Anu Malik.  Yes, the context is actually missing, for U. A powerful conglomerate like Sony TV is trying to divert the shameful… https://t.co/PX63iWyvnF— ShutUpSona (@sonamohapatra) 1572429591000 Earlier, Anand Mahindra, too, had praised the singing talent on the show, saying they left him in tears. Diwali is the perfect day to learn about people who Rise. A friend sent me this saying he was in tears watching it.… https://t.co/8aG0dxlu0y— anand mahindra (@anandmahindra) 1572147671000 For the uninitiated, in addition to Sona Mohapatra, singers Neha Bhasin and Shweta Pandit had also levelled allegations of sexual misconduct against Anu Malik, last year.   "," The article discusses the #MeToo movement in India which was kickstarted by actress Tanushree Dutta last year. Since then, several women have come out and shared stories of sexual abuse, exposing men in positions of power. Last year, after singer Anu Malik was charged with #Me Too allegations, he was asked to step down as judge of the reality TV show, ‘Indian Idol’. However, much to everyone’s surprise (and dismay), the composer returned as a judge in the latest season of the singing reality show. Sona Mohapatra, who was among the singers who accused Malik of harassment, has been leading a protest against him ever since the lineup of judges for Season 11 of ‘Indian Idol’ was announced. The singer has also taken to social media to express her disappointment on several occasions. This article highlights how the #MeToo movement in India is exposing men in positions of power and how Sony TV is trying to di"
179,1-11-2019,View: Global outlook could be worse than 'low for long',"By Roberto AzevedoAt last week’s meetings of the World Bank and International Monetary Fund, I repeatedly heard the same dismal view: The global economy is in for low growth and historically low interest rates for a long time.“Low for long” isn’t even the worst of it. In the event of a new recession, governments have limited monetary and fiscal firepower to stoke demand. The economic and political fallout of a serious downturn could get ugly.Does it have to be this way? Certainly not, if governments address the causes of the current slowdown. Most of the finance ministers, central bankers and officials gathered in Washington had no trouble naming the biggest single factor: Trade tensions, they believe, are now the main thing holding growth back. Economists at the World Trade Organization agree. They estimate that global merchandise trade will grow by only 1.2% in 2019. As recently as April, their projection was 2.6%. This is a dramatic deceleration.Two conclusions emerge from the data. First, uncertainty about access to markets and inputs is causing businesses to postpone investment. This means less output and job creation. Rising trade protection also means that capital and labor get deployed less efficiently. Underinvestment and misallocated resources in turn weaken productivity, leading to further losses in output and trade. Weak investment might already be holding trade back: New data suggest it will grow only half as fast as output this year.Second, slower growth in output and trade appears to be synchronized across regions. It’s the dangerous obverse of a coordinated recovery, in which demand in one region supports growth in another. Today, no single region or major economy is growing strongly enough to pull the world out of the ditch.The surest way out would be for governments to work together, while moving to bolster growth at home. Reducing trade-related uncertainty would be valuable in its own right and would boost the efficacy of whatever monetary and fiscal headroom countries still have. But there’s little sign of such cooperation.On the face of it, the new trade restrictions don’t amount to much: So far, they account for less than 5% of world merchandise trade. But this is to understate their impact. The real damage to growth arises from uncertainty over future market access for all goods and services. Before committing resources to a new project, businesses want to understand the risks. If new tariffs might wipe out profits, investors will pause, regardless of how cheap capital might be. In this way, trade uncertainty increases the danger that low interest rates will drive funds into riskier, higher-yielding financial assets. That kind of investment doesn’t add to capacity or improve productivity. Instead, it exacerbates financial volatility and fragility.Failure to cooperate on trade also makes fiscal stimulus less effective. Increased public spending may come with calls to prevent demand from being met by foreign suppliers, reducing the benefits of a coordinated fiscal push. A decade ago, coordinated fiscal stimulus and a commitment to avoid protectionism helped countries bounce back from the worst of the 2008-09 crisis faster than would otherwise have been possible. That’s a far more promising approach.To restore confidence to the global economy, rolling back the trade restrictions introduced over the past two years would be an important start — but only a start. Ending the most conspicuous “trade wars” and making progress on bilateral trade agreements can yield fast results, but the gains aren’t secure. Growth built on strong structural foundations requires a broader approach, involving more governments and firmer multilateral commitments.Governments have an excellent opportunity to make progress of that kind and send a signal that they are ready to break the cycle of underinvestment and slow growth. They can commit to complementing ongoing bilateral processes with wider engagement — at the Group of 20, the World Trade Organization and other multilateral forums — to restore order to global trade.“Low for long” is eminently avoidable — if policy makers resolve to end the uncertainty that is now threatening to become entrenched. If they fail, and let impediments to trade persist or get worse, their citizens had better brace themselves for what lies ahead.(This column does not necessarily reflect the opinion of economictimes.com, Bloomberg LP and its owners)Connect with Experts - Wealth creation made easy"," Roberto Azevedo is a former head of the World Trade Organization (WTO). In this article, he discusses the current state of the global economy and the challenges it faces due to trade tensions and uncertainty. He believes that governments need to work together to address these issues in order to promote growth and stability in international trade. Azevedo suggests that reducing trade-related uncertainty would be a significant step towards achieving this goal, but he acknowledges that this is not likely to happen without concerted action from all countries. The article highlights the importance of cooperation among governments and multilateral institutions in promoting economic growth and addressing global challenges like trade tensions."
180,1-11-2019,Diluting government stake below 50 per cent in PSBs no solution: Unions,"KOLKATA: Associations of employees and officers of public sector banks (PSBs) have expressed disagreement with Nobel laureate Abhijit Banerjee's view that the government should privatise PSBs to tackle the crisis in the sector, asserting that diluting the Centre's stake in PSBs is ""no solution"". Instead, the unions said, ensuring ""proper governance in the system"" and ""removing political interference"" will address the problem of NPAs that has been weakening the financial health of the PSBs. During his recent visit to India, Banerjee said there is need to bring down the stake of the government to below 50 per cent in PSBs so that decisions could be taken without the fear of Central Vigilance Commission (CVC). ""We do not know how privatisation of PSBs will tackle the crisis in the sector? The NPA problem is mainly due to economic slowdown, lack of governance in the system and political interference. Dilution of the Centre's stake is no solution,"" United Forum of Bank Unions' convenor (West Bengal) Siddhartha Khan told . Echoing Khan, All India Bank Officers' Confederation joint general secretary Sanjay Das said reducing the government's stake in PSBs to below 50 per cent to take the bankers out of CVC ambit is no panacea. ""It is a fact that bankers are often harassed in the default cases without addressing the root cause of the NPA issues, but the presence of CVC provides checks and balances in the system,"" Das said. In August, the CVC constituted the Advisory Board for Banking Frauds headed by former Vigilance Commissioner T M Bhasin to examine bank fraud over Rs 50 crores and recommend action. The banking system has been afflicted by the scourge of high NPAs for nearly five years, which has led to erosion of net worth and unfolding of scams in the sector, with the Punjab and Maharashtra Cooperative Bank (PMC) being the new addition. ""We have been advocating proper governance in the system and removal of political interference as these will address the problem of NPAs. Unfortunately, political parties who come to power derive political mileage through loan melas and loan waivers,"" Das said. Khan, also working president of All India SBI Staff Federation, said, ""If the government's stake is brought down to below 50 per cent in the PSBs, which will provide loans under PM Mudra Yojana or advances under the 59-minute loan scheme and many other programmes. ""The government controlled PSBs provide loans in these schemes, though we know a fraction of these loans may not be recovered. Had a proper governance system been in place, the banks would not face the NPA problem,"" he said. ""We do not know in what context Abhijit Banerjee had said that, but we are against dilution of government holding in the public sector banks. It will provide no solution to the NPA problems,"" Bank Employees Federation of India's Vice President Pradip Biswas told . Instead of accepting haircut or writing-off bad loans, the government should ""initiate criminal proceedings against the wilful defaulters"" to address the NPA problem in the banking sector, he added."," The article reports that employees and officers of public sector banks have expressed disagreement with Nobel laureate Abhijit Banerjee's view that the government should privatize PSBs to tackle the crisis in the sector, asserting that diluting the Centre's stake in PSBs is ""no solution"". Instead, they say, ensuring ""proper governance in the system"" and ""removing political interference"" will address the problem of NPAs that has been weakening the financial health of the PSBs. During his recent visit to India, Banerjee suggested reducing the government's stake in PSBs below 50% to take bankers out of CVC ambit, but the unions argue that this is not a solution as it does not address the root cause of the NPA issues. They advocate proper governance in the system and removal of political interference as these will tackle the problem of NPAs."
181,1-11-2019,Stempeutics Research receives patent for critical limb ischemia treatment method,"BENGALURU: Stempeutics Research, a part of the Manipal Education and Medical Group, has received the US patent for its stem cell drug Stempeucel. The drug would be used for treating critical limb ischemia or CLI. The United States Patent and Trademarks Office (USPTO) issued a notice of allowance to grant the patent for the method of treating ischemia by administering pooled allogeneic mesenchymal stromal cells, said the company in a press release.Stempeucel is derived from allogeneic pooled mesenchymal stromal cells extracted from the bone marrow of healthy, adult voluntary donors. CLI is a progressive form of peripheral arterial disease, which blocks the arteries in the lower extremities resulting in reduced blood flow. It is a debilitating disease which affects patients with severe pain in the feet or toes. Insufficient supply of blood flow leads to the development of sores and wounds in the legs and feet. If it is left untreated, patients may finally have to undergo the amputation of the affected limb as the last treatment option. In the US, the most common current treatments for CLI are characterized by high rates of primary amputations, multiple procedures and high rates of procedure-related complications. The Bengaluru-based biotech firm is currently conducting a Phase 4 trial for CLI due to Buerger’s Disease and a Phase 3 trial for CLI due to Atherosclerotic Peripheral Arterial Disease in India.Stempeutics through its research innovations is demonstrating a firm commitment in bringing new generation of stem cell-based biologics in order to address unmet medical needs, Polani Seshagiri, a stem cell and developmental biologist from the Indian Institute of Science, was quoted saying. B N Manohar, chief executive officer of Stempeutics, said the product “is a game-changer offering an advanced therapeutic treatment for millions of patients suffering from this dreadful disease”. "," Bengaluru-based biotech firm Stempeutics Research has received US patent for its stem cell drug Stempeucel. The drug is used to treat critical limb ischemia or CLI, a progressive form of peripheral arterial disease that blocks the arteries in the lower extremities resulting in reduced blood flow. The United States Patent and Trademarks Office (USPTO) has issued a notice of allowance to grant the patent for the method of treating ischemia by administering pooled allogeneic mesenchymal stromal cells, according to the company's press release. Stempeucel is derived from allogeneic pooled mesenchymal stromal cells extracted from the bone marrow of healthy, adult voluntary donors. CLI affects patients with severe pain in the feet or toes and if left untreated, patients may eventually have to undergo the amputation of the affected limb as the last treatment option. Stempeut"
182,1-11-2019,How the Big Bang may have happened decoded,"WASHINGTON: The universe began with the Big Bang, and now scientists have explained how the mysterious explosion may have taken place around 13.8 billion years ago.The Big Bang theory states that all matter that exists today in the universe sprung forth from a single point in an epic explosion.The research, published in the journal Science, details the mechanisms that could cause the explosion, which is key for the models that scientists use to understand the origin of the universe.""We defined the critical criteria where we can drive a flame to self-generate its own turbulence, spontaneously accelerate, and transition into detonation,"" said Kareem Ahmed, an assistant professor at the University of Central Florida in the US.""We are using the turbulence to enhance the mixing of the reactions to the point where it transitions into this violent reaction and essentially leads to supernovas, which is exploding stars in simple terms,"" Ahmed, co-author of the study, wrote in the journal.""We are taking a simplified flame to where it's reacting at five times the speed of sound,"" he explained.The team uncovered the criteria for creating a Big Bang-type explosion while exploring methods for hypersonic jet propulsion.""We explore these supersonic reactions for propulsion, and as a result of that, we came across this mechanism that looked very interesting,"" said Ahmad.""When we started to dig deeper, we realised that this is relatable to something as profound as the origin of the universe,"" he said in statement.The key is applying the right amount of turbulence and mixing to an unconfined flame until it becomes self-perpetuating, at which point the flame begins to burn the ingested energy leading to a hypersonic -- exceeding the speed of sound -- supernova explosion.The finding may have applications in faster air and space travel, and improved power generation, including reactions that generate zero emissions as all of the products used in the combustion are converted into energy, the researchers said.The discovery was made by using a unique turbulent shock tube that allowed explosions to be created and analysed in a contained environment, they said.The researchers noted that ultra-high-speed lasers and cameras were used to measure the explosions and help indicate what factors were needed to reach the point where a flame becomes a hypersonic, violent reaction. "," Scientists have explained how the mysterious explosion surrounding 13.8 billion years ago may have taken place around the Big Bang theory. The study was published in the journal Science and found that the criteria for creating a Big Bang-type explosion could be achieved by applying the right amount of turbulence and mixing to an unconfined flame until it becomes self-perpetuating, leading to a hypersonic supernova explosion. This finding may have applications in faster air and space travel and improved power generation, including reactions that generate zero emissions as all of the products used in the combustion are converted into energy. The study was made possible by using a unique turbulent shock tube that allowed explosions to be created and analyzed in a contained environment."
183,1-11-2019,"India, Germany to intensify cooperation in combating terror: PM Modi","NEW DELHI: India on Friday sought to add meat to its strategic partnership with Germany by wooing industries to invest in defence corridors of Tamil Nadu and Uttar Pradesh.At their biennial summit in New Delhi, India and Germany also sought to give momentum to revive stalled negotiations for free-trade agreement with the European Union. Proposed in 2007, the negotiations hit a roadblock in 2013 when the two sides arrived at an impasse on tariffs and market access. Disagreements on standards and practices exacerbated the situation and negotiations were shelved for five years. Germany has been an advocate of the deal and welcomed the resumption of negotiations last year.The two sides on Friday, in an indirect message to Pakistan, asked it to root out terror havens and prevent the territory from being used for cross-border attacks. Prime Minister Narendra Modi and German Chancellor Angela Merkel called upon all countries to work towards uprooting terror infrastructure, disrupting terrorist networks and financing channels, and reining in movement of terrorists.They stressed on the need for stronger international partnership in fighting terrorism and preventing violent extremism through sharing of information and intelligence inputs and being in full compliance with the rule of law, including human rights law and international humanitarian law.The two leaders stressed on a combined effort to fight the global menace and send out a consistent message that terrorism in all forms and manifestations is not acceptable to the international community.Both New Delhi and Berlin acknowledged the need to deepen bilateral defence cooperation as strategic partners to address security challenges. Germany will work towards facilitating export of military equipment as well as technology sharing with India in line with international, European and national rules, said a joint statement issued after the summit. The two sides signed 22 pacts covering sectors spanning from artificial intelligence to energy and economy.Prime Minister Narendra Modi and German Chancellor Angela Merkel called upon all countries to work towards uprooting terror infrastructure, disrupting terrorist networks and financing channels, and reining in movement of terrorists. They stressed on the need for stronger international partnership in fighting terrorism and preventing violent extremism through sharing of information and intelligence inputs and being in full compliance with the rule of law, including human rights law and international humanitarian law.The two leaders stressed on a combined effort to fight the global menace and send out a consistent message that terrorism in all forms and manifestations is not acceptable to the international community.Both New Delhi and Berlin acknowledged the need to deepen bilateral defence cooperation as strategic partners to address security challenges. Germany will work towards facilitating export of military equipment as well as technology sharing with India in line with international, European and national rules, said a joint statement issued after the summit. The two sides signed 22 pacts covering sectors spanning from artificial intelligence to energy and economy. “We invite Germany to take advantage of the opportunities in defence production in Defence Corridors in Uttar Pradesh and Tamil Nadu. We are encouraging the private sector to give more momentum to our increasing participation in trade and investment. Chancellor Merkel and I will meet some of the leading business and industry leaders from both countries,” Modi said at a joint press meet with Merkel.A deeper cooperation in defence must encourage co-development and co-production under the Make-in-India initiative and take advantage of the defence corridors set up in Tamil Nadu and Uttar Pradesh. Maritime projects between the Indian and German naval industries (e.g. submarines) are encouraged in view of the shared interest in the stability of the Indian Ocean region, the joint statement noted in a subtle message for China whose submarines have been active in the IOR. The two leaders underlined the importance of unimpeded commerce and freedom of navigation in accordance with international law, notably the United Nations Convention on the Law of the Sea (UNCLOS) 1982.“Both sides agreed to develop stronger cooperation in defence industry, testing and certification, especially for design certification of various systems and sub-systems and quality assurance. The two sides also agreed that major industries of both countries should endeavour to integrate the SME/MSMEs of the other country into their supply chains,” the statement said. The two leaders welcomed a decision to conduct regular dialogue between the defence ministers of the two countries, alternately in India and in Germany, at least once every two years.As the Indo-German strategic partnership turns 20 next year, the two sides on Friday decided to institutionalise the mechanism of the foreign office consultations to be held every year between the foreign secretary of India and the state secretary of the German Federal Foreign Office. They also established a Track 1.5 Strategic Dialogue that will enable key stakeholders to engage annually in an open exchange of views and ideas to enhance mutual understanding of national, regional and strategic interests and to work out recommendations for joint engagement and action on individual policy areas. “We will intensify bilateral and multilateral cooperation to deal with threats like terrorism and extremism. We are grateful to Germany for the strong support of India’s membership in the export control regimes and various international forums. The two countries will continue their cooperation and efforts to expedite other necessary reforms in the Security Council, United Nations and the international system,” Modi said. Merkel and Modi reiterated that the Indo-German strategic partnership was based on the common values and principles of democracy, free and fair trade, and rules-based international order, as well as on mutual trust and respect. Key issues in the discussions included jointly driving the digital transformation through innovation and frontier technologies, especially artificial intelligence, making economic growth sustainable by cooperating in climate change, creating space for people-to-people contacts through legal mobility for skilled labour, and contributing to a reliable international order by strengthening and updating multilateral institutions.BOX Kashmir Crises The conditions in which the people of Kashmir are living are unsustainable and must be improved, German Chancellor Angela Merkel told reporters accompanying her to New Delhi. She said she would raise the matter with Prime Minister Narendra Modi. She said that she was aware of India’s position regarding Kashmir and she wanted to hear Modi’s plans for restoring normalcy there. “The situation for the people there is currently not sustainable and must improve,” Merkel said. – Reuters "," New Delhi seeks to deepen defence cooperation with Germany as strategic partners, seeking to add meat to their partnership by wooing industries to invest in Tamil Nadu and Uttar Pradesh's defence corridors. India and Germany also seek to give momentum to revive stalled negotiations for a free-trade agreement with the European Union. Proposed since 2007, the negotiations hit a roadblock in 2013 when the two sides arrived at an impasse on tariffs and market access. Disagreements on standards and practices exacerbated the situation and negotiations were shelved for five years. Germany has been an advocate of the deal and welcomed the resumption of negotiations last year.India and Germany have also agreed to deepen cooperation in defence industry, testing and certification, especially for design certification of various systems and sub-systems and quality assurance. The two sides also decided to conduct regular dialogue between their foreign ministers every year, alternately in India and in Germany. As the Indo"
184,1-11-2019,"Mahindra & Mahindra total sales down 11% at 51,896 units in October","NEW DELHI: Auto major Mahindra and Mahindra (M&M) on Friday reported an 11 per cent decline in total sales at 51,896 units in October.The company had sold 58,416 units in the corresponding month last year, M&M said in a regulatory filing.In the domestic market, sales were down 11 per cent at 49,193 units last month as compared to 55,350 units in October 2018.Exports also registered a decline of 12 per cent at 2,703 units as against 3,066 units in the year-ago month.In the passenger vehicle segment, which includes utility vehicles, cars and vans, the company sold 18,460 units last month as compared to 24,066 units in the same month last year, down 23 per cent.In the commercial vehicle segment, the company sold 23,582 units as against 24,353 units in the same month a year ago, down 3 per cent.M&M Chief of Sales and Marketing, Automotive Division, Veejay Ram Nakra said, ""The festive month of October was excellent for Mahindra, with retail volume exceeding wholesale by approximately 40 per cent. This robust retail performance was contributed by both passenger and commercial vehicles.""Further, the company's billing numbers are in line with what it had planned for the month, since the objective was to significantly correct its channel inventory, Nakra said.""We hope to see the positive consumer sentiment continue going forward,"" he added."," Mahindra & Mahindra, an auto major, reported a 11% decline in total sales in October last year, compared to the same month this year. The company sold 58,416 units in October 2018 and 51,896 units in October 2019. In the domestic market, sales were down 11% at 49,193 units as compared to 55,350 units last year. Exports also registered a decline of 12% at 2,703 units as against 3,066 units in October 2018. In the passenger vehicle segment, Mahindra & Mahindra sold 18,460 units last month as compared to 24,066 units in the same month last year, down 23%. Similarly, in the commercial vehicle segment, the company sold "
185,1-11-2019,"Agri commodities: Guar gum, guar seed, mustard seed futures up on spot demand","New Delhi: Guar gum prices rose by Rs 81 to Rs 7,785 per five quintal in futures trade on Friday as investors created fresh bets on firm spot demand.On the National Commodity and Derivatives Exchange, guar gum contracts for November rose by Rs 81, or 1.05 per cent, to Rs 7,785 per five quintal with an open interest of 18,065 lots.Besides, guar gum for December delivery advanced by Rs 73, or 0.93 per cent, to Rs 7,894 per five quintal with an open interest of 43,400 lots.Restricted arrivals from growing regions aided the rise in guar gum future prices, traders said. Guar seedGuar seed prices on Friday rose Rs 35.5 to Rs 4,109.5 per 10 quintal in futures trade after participants widened their holdings, driven by a firm trend at the spot market.On the National Commodity and Derivatives Exchange, guar seed for November contracts advanced by Rs 35.5, or 0.87, to Rs 4,109.5 per 10 quintal with an open interest of 69,050 lots.Similarly, guar seed for December delivery gained Rs 28.5, or 0.69 per cent, to Rs 4,146 per 10 quintal in an open interest of 58,000 lots.According to marketmen, raising of bets by speculators tracking a firm trend in spot market mainly led to rise in prices. Coriander Coriander prices on Friday fell by Rs 27 to Rs 6,785 per quintal in futures trade as speculators reduced their positions amid sluggish demand in spot market.On the Multi Commodity Exchange, coriander contracts for December fell by Rs 27, or 0.4 per cent, to Rs 6,785 per quintal in 8,910 lots.Similarly, coriander contracts for January declined by Rs 63, or 0.92 per cent, to Rs 6,800 per quintal in 230 lots.Market analysts said subdued demand by speculators in spot market led to the decline in coriander future prices. Mustard seedMustard seed prices on Friday rose by Rs 20 to Rs 4,326 per quintal in futures trade following raising of positions by participants.Demand from oil mills in spot market mainly lifted mustard seed prices in futures trade, analysts said.On the National Commodity and Derivatives Exchange, mustard seed delivery for November was up by Rs 20, or 0.46 per cent, to Rs 4,326 per quintal in 25,770 lots.The delivery for December gained Rs 33, or 0.77 per cent, to Rs 4,312 per quintal in 19,390 lots. Cottonseed oil cakeCottonseed oil cake prices on Friday fell Rs 2.5 to Rs 2,278 per quintal in futures trade as participants reduced their bets amid weak trend in spot market.Market players said sell-off by participants at existing levels amid subdued trend in market mainly weighed on cottonseed oil cake prices.On the National Commodity and Derivatives Exchange, cottonseed oil cake to be delivered in December fell Rs 2.5, or 0.11 per cent, to Rs 2,278 per quintal in 58,500 lots.,Cottonseed oil cake for delivery in January next year went down by Rs 4, or 0.18 per cent, to Rs 2,222 per quintal in 26,470 lots. SoybeanSoybean prices on Friday traded higher by Rs 42 to Rs 3,934 per quintal in futures trade on fresh positions built up by speculators.On the National Commodity and Derivatives Exchange, soybean contracts for November delivery gained Rs 42, or 1.08 per cent, to Rs 3,934 per quintal in 92,980 lots.The delivery for January edged up by Rs 45, or 1.15 per cent, to Rs 3,968 per quintal in 33,430 lots.Marketmen said participants raised their holdings which mainly pushed soybean futures to trade higher. Connect with Experts - Wealth creation made easy",Thank you for the summary! Is there anything else I can help you with?
